property_id,country,city,property_type,furnishing_status,property_size_sqft,price,constructed_year,previous_owners,rooms,bathrooms,garage,garden,crime_cases_reported,legal_cases_on_property,customer_salary,loan_amount,loan_tenure_years,monthly_expenses,down_payment,emi_to_income_ratio,satisfaction_score,neighbourhood_rating,connectivity_score,decision
28048,Japan,Kyoto,Townhouse,Fully-Furnished,4622,2076634,1997,2,2,1,1,0,1,0,72190,1421529,20,6845,655105,0.15,5,6,3,0
28049,Australia,Melbourne,Apartment,Unfurnished,643,206988,2018,6,1,1,0,1,1,0,46905,111138,10,12170,95850,0.03,1,9,4,0
28050,USA,San Francisco,Independent House,Semi-Furnished,1770,882121,1999,0,8,8,0,0,2,1,96270,662070,25,19905,220051,0.05,7,6,3,0
28051,Japan,Tokyo,Independent House,Semi-Furnished,5739,2579425,2019,5,4,1,0,1,1,0,54130,1217228,10,8610,1362197,0.26,9,9,1,1
28052,Singapore,Singapore,Studio,Semi-Furnished,2988,2093691,1988,4,3,3,1,0,2,0,38735,1067497,10,15750,1026194,0.31,1,4,3,0
28053,UK,London,Independent House,Fully-Furnished,1006,401376,1978,4,7,5,1,1,1,0,13885,200178,25,13885,201198,0.1,5,7,8,0
28054,South Africa,Cape Town,Independent House,Semi-Furnished,4317,772823,1995,3,2,1,0,0,1,1,13182,421595,25,16280,351228,0.22,9,4,2,0
28055,France,Lyon,Independent House,Unfurnished,4206,1765037,2006,3,5,5,0,0,1,0,16185,1346756,30,8870,418281,0.53,10,9,9,0
28056,Brazil,Rio de Janeiro,Studio,Semi-Furnished,2533,506810,1991,5,7,5,1,1,4,0,11044,353392,20,8895,153418,0.24,9,3,2,0
28057,Brazil,São Paulo,Villa,Unfurnished,1336,263549,2010,5,5,2,0,0,3,0,34502,214418,15,18125,49131,0.05,4,5,2,0
28058,India,Bangalore,Independent House,Semi-Furnished,3306,496255,2000,4,3,2,1,0,2,0,7936,325651,10,2960,170604,0.47,5,9,6,0
28059,Canada,Vancouver,Villa,Semi-Furnished,3498,1222236,1990,3,7,4,1,1,0,0,55860,489316,15,5355,732920,0.08,5,2,8,0
28060,China,Beijing,Independent House,Semi-Furnished,5402,2053309,2012,1,7,3,0,1,2,0,97720,1549287,20,8190,504022,0.12,2,9,6,0
28061,Australia,Brisbane,Farmhouse,Unfurnished,4181,1339277,2020,1,8,6,1,1,2,0,43450,769871,30,6010,569406,0.11,7,6,1,1
28062,UK,London,Studio,Semi-Furnished,3876,1554439,2000,0,7,1,1,1,4,1,16565,941084,15,3795,613355,0.49,7,4,1,0
28063,Japan,Tokyo,Farmhouse,Semi-Furnished,4921,2210640,1979,6,6,6,1,0,2,0,69060,1040301,30,8155,1170339,0.1,10,8,5,1
28064,USA,Los Angeles,Independent House,Fully-Furnished,1313,654793,1969,3,3,1,1,0,2,0,86880,267967,30,17505,386826,0.02,10,2,2,1
28065,Japan,Kyoto,Farmhouse,Fully-Furnished,797,360600,1963,5,4,3,1,0,2,0,85000,173405,15,12230,187195,0.02,8,4,3,1
28066,Germany,Berlin,Farmhouse,Semi-Furnished,5718,1718483,1987,3,6,5,1,0,2,0,26395,733438,10,5225,985045,0.32,3,3,9,0
28067,Germany,Berlin,Farmhouse,Unfurnished,4541,1361471,1963,0,5,5,0,0,2,0,28480,878679,20,15165,482792,0.23,9,6,9,1
28068,UAE,Dubai,Farmhouse,Unfurnished,4004,2406488,2019,5,8,6,1,0,1,0,16490,1231226,20,19135,1175262,0.56,2,8,1,0
28069,India,Pune,Villa,Fully-Furnished,5652,849142,1994,5,7,3,1,0,1,0,12636,436715,30,2818,412427,0.22,5,10,5,0
28070,Germany,Berlin,Farmhouse,Unfurnished,1593,473177,2002,6,5,3,0,0,1,0,65660,224758,30,3970,248419,0.02,8,1,2,1
28071,Singapore,Singapore,Townhouse,Fully-Furnished,1709,1201235,2012,5,7,2,1,0,0,1,65885,920139,30,9220,281096,0.09,9,5,10,0
28072,UAE,Abu Dhabi,Townhouse,Fully-Furnished,1710,1027174,2013,3,7,7,0,1,2,1,56205,612471,10,2885,414703,0.12,1,8,2,0
28073,France,Lyon,Studio,Semi-Furnished,3315,1395696,1993,4,2,1,1,0,2,1,40830,1057748,25,19155,337948,0.17,3,10,9,0
28074,Germany,Berlin,Townhouse,Unfurnished,2847,849509,1992,6,4,1,0,0,1,0,50705,706753,20,16305,142756,0.1,8,2,6,1
28075,Singapore,Singapore,Studio,Fully-Furnished,4997,3497827,1992,3,2,1,1,0,3,0,39950,2387858,15,9895,1109969,0.52,6,7,8,0
28076,Germany,Berlin,Independent House,Fully-Furnished,4198,1255888,1973,0,1,1,0,1,0,0,39650,778209,15,12775,477679,0.17,5,5,3,0
28077,Singapore,Singapore,Studio,Fully-Furnished,3447,2415901,1994,1,6,4,0,0,1,0,73815,1664239,10,16925,751662,0.26,1,1,4,0
28078,Australia,Melbourne,Studio,Fully-Furnished,1390,446027,1975,3,4,2,0,0,0,0,11400,196316,10,7985,249711,0.2,9,8,5,1
28079,France,Paris,Independent House,Unfurnished,4276,1799150,1963,4,6,1,1,0,0,0,57120,1358407,30,5265,440743,0.15,6,4,3,0
28080,France,Lyon,Apartment,Semi-Furnished,842,348666,1995,5,3,3,1,1,1,0,82395,252871,15,9410,95795,0.03,10,3,8,1
28081,China,Shanghai,Townhouse,Fully-Furnished,3708,1404114,2000,3,5,2,0,0,2,0,76895,776310,30,15170,627804,0.06,8,4,6,1
28082,Japan,Tokyo,Apartment,Semi-Furnished,1197,542803,2001,0,8,5,0,0,1,1,92195,398086,15,18405,144717,0.04,10,8,4,0
28083,France,Paris,Apartment,Unfurnished,4458,1872987,1985,1,7,3,1,0,2,0,72200,1589519,20,12860,283468,0.16,9,9,8,1
28084,USA,Los Angeles,Apartment,Semi-Furnished,5952,2977796,1995,0,3,1,1,1,3,0,98285,1688971,30,10355,1288825,0.11,2,5,5,0
28085,Germany,Berlin,Villa,Fully-Furnished,5581,1679152,1973,3,3,1,1,0,0,0,78125,1202049,20,19070,477103,0.11,5,1,5,0
28086,South Africa,Cape Town,Farmhouse,Fully-Furnished,5738,1028018,1967,3,6,3,0,0,3,0,29338,548375,20,4375,479643,0.14,9,8,5,0
28087,Australia,Brisbane,Apartment,Semi-Furnished,3796,1217793,2020,1,7,2,0,1,1,0,68375,490155,15,5310,727638,0.06,4,3,10,0
28088,Germany,Munich,Studio,Semi-Furnished,2927,876000,1979,3,7,1,0,1,3,1,85085,498954,30,15310,377046,0.04,8,7,8,0
28089,France,Lyon,Townhouse,Fully-Furnished,3429,1439808,1993,3,4,4,1,1,0,0,20295,1113511,10,6345,326297,0.62,5,2,5,0
28090,Australia,Sydney,Apartment,Fully-Furnished,1966,633812,1962,0,8,8,0,1,2,0,19510,336999,30,10430,296813,0.11,10,2,4,1
28091,Singapore,Singapore,Apartment,Unfurnished,1233,864615,2001,2,3,3,1,0,0,0,69600,500239,30,7250,364376,0.05,2,3,2,0
28092,USA,New York,Studio,Fully-Furnished,2231,1117438,1973,3,5,5,0,1,3,0,42185,790887,30,9165,326551,0.12,5,9,5,0
28093,Australia,Melbourne,Villa,Unfurnished,1265,402360,1985,3,5,4,1,0,2,0,89130,253029,20,18125,149331,0.02,2,5,4,0
28094,Brazil,Rio de Janeiro,Studio,Unfurnished,1061,213403,1962,4,3,2,1,0,6,0,31740,162828,15,4570,50575,0.04,5,5,4,0
28095,Singapore,Singapore,Farmhouse,Fully-Furnished,3824,2675307,2016,3,6,3,0,0,1,0,34345,2113929,25,8195,561378,0.42,2,9,7,0
28096,South Africa,Johannesburg,Apartment,Fully-Furnished,3556,644468,1991,3,7,2,1,1,2,0,32800,300409,30,14405,344059,0.06,3,3,5,0
28097,Germany,Berlin,Villa,Semi-Furnished,4091,1225255,1976,3,4,4,0,1,0,1,58145,836364,30,13190,388891,0.09,1,8,2,0
28098,Singapore,Singapore,Villa,Semi-Furnished,519,358878,1966,5,2,2,1,0,0,1,23615,203856,20,19910,155022,0.06,5,2,5,0
28099,Germany,Munich,Studio,Fully-Furnished,3895,1165725,1979,2,4,3,0,0,3,0,36885,587585,30,12335,578140,0.1,7,1,2,0
28100,Japan,Kyoto,Townhouse,Semi-Furnished,3482,1569314,2005,2,8,7,0,1,0,0,22050,1076883,15,9430,492431,0.43,3,5,8,0
28101,Canada,Montreal,Studio,Semi-Furnished,4604,1610358,1976,0,1,1,1,1,0,0,93020,755572,30,10235,854786,0.05,7,6,1,1
28102,India,Mumbai,Villa,Semi-Furnished,3717,556033,1990,1,4,2,0,0,1,1,8999,369862,20,531,186171,0.31,4,10,9,0
28103,India,Mumbai,Townhouse,Unfurnished,2927,436668,1977,2,5,3,1,0,0,0,2254,241868,15,1109,194800,0.93,5,3,3,0
28104,UAE,Abu Dhabi,Independent House,Fully-Furnished,3608,2162516,1972,5,7,1,0,1,3,0,41265,1154840,25,5920,1007676,0.19,4,6,3,0
28105,Australia,Sydney,Independent House,Fully-Furnished,4802,1536047,2008,0,8,5,0,1,0,0,82250,891577,30,10800,644470,0.07,8,9,1,1
28106,France,Lyon,Farmhouse,Fully-Furnished,773,326006,2003,5,3,1,1,0,2,0,86320,236905,10,18525,89101,0.03,8,4,6,1
28107,UK,London,Apartment,Unfurnished,718,284915,1984,0,6,4,1,0,0,0,28745,185543,10,5220,99372,0.07,7,3,8,1
28108,Germany,Frankfurt,Townhouse,Unfurnished,4501,1350453,1993,4,5,4,0,0,2,0,59395,934338,10,13300,416115,0.18,9,3,5,1
28109,UK,Liverpool,Apartment,Fully-Furnished,3729,1492670,2017,2,1,1,0,1,0,0,75490,1246272,15,6260,246398,0.14,5,2,2,0
28110,UK,Birmingham,Townhouse,Fully-Furnished,5036,2014772,2008,1,7,7,0,0,0,0,51015,1308518,20,16240,706254,0.19,3,4,1,0
28111,Germany,Munich,Independent House,Unfurnished,1892,570915,2019,0,5,2,1,1,1,0,21545,412466,10,8435,158449,0.22,1,9,5,0
28112,Japan,Kyoto,Townhouse,Fully-Furnished,1996,895657,2006,4,8,8,1,0,1,0,33045,441287,30,17185,454370,0.08,7,6,7,1
28113,Australia,Sydney,Studio,Semi-Furnished,2908,933379,2021,6,7,5,0,0,0,0,55240,592785,30,11260,340594,0.07,6,6,10,0
28114,Singapore,Singapore,Townhouse,Fully-Furnished,1275,897282,1986,2,5,2,0,1,2,1,73985,709102,20,7980,188180,0.07,5,1,2,0
28115,Germany,Frankfurt,Apartment,Unfurnished,2433,731623,1980,0,6,3,0,0,1,0,26850,372029,30,14455,359594,0.09,1,5,6,0
28116,South Africa,Johannesburg,Villa,Unfurnished,3943,710187,2008,6,3,3,0,0,5,0,27182,534421,15,11555,175766,0.17,6,5,2,0
28117,China,Shenzhen,Farmhouse,Unfurnished,2678,1021592,1999,4,4,4,1,0,1,0,65335,531170,15,6510,490422,0.07,8,1,6,1
28118,Singapore,Singapore,Villa,Fully-Furnished,4736,3313763,2019,4,2,1,1,0,0,1,93195,2604194,15,6950,709569,0.24,4,1,5,0
28119,India,Delhi,Farmhouse,Unfurnished,5706,856824,2007,4,3,3,1,1,1,1,18512,575074,25,561,281750,0.21,10,4,5,0
28120,India,Mumbai,Independent House,Fully-Furnished,5236,789355,2023,4,6,4,0,1,2,0,14006,462110,20,862,327245,0.25,2,6,10,0
28121,Germany,Berlin,Apartment,Fully-Furnished,2844,849910,1989,5,2,1,1,1,1,1,61490,412453,25,2910,437457,0.05,1,2,9,0
28122,UK,Liverpool,Apartment,Unfurnished,3872,1550430,2001,1,5,2,1,1,4,1,80265,907650,10,7705,642780,0.13,1,8,10,0
28123,Singapore,Singapore,Townhouse,Fully-Furnished,913,638798,1960,4,4,4,0,0,1,0,51985,538537,20,10865,100261,0.08,4,4,1,0
28124,Brazil,Rio de Janeiro,Apartment,Unfurnished,1475,296056,1999,0,1,1,1,0,2,0,22894,144358,30,4355,151698,0.04,8,2,4,1
28125,Germany,Berlin,Independent House,Fully-Furnished,1810,539365,1973,0,6,4,0,1,3,0,11330,412263,10,17200,127102,0.41,3,1,9,0
28126,South Africa,Johannesburg,Townhouse,Unfurnished,2696,486860,1980,3,8,6,0,0,2,0,23404,351646,25,7625,135214,0.1,4,4,6,0
28127,Canada,Montreal,Apartment,Semi-Furnished,5445,1907505,1972,1,3,2,1,0,1,0,51535,1371256,20,4805,536249,0.2,8,7,7,1
28128,India,Pune,Villa,Fully-Furnished,783,118774,1973,0,2,1,0,1,2,0,10812,57816,30,635,60958,0.03,7,8,2,1
28129,France,Lyon,Studio,Semi-Furnished,2379,1001257,1963,2,4,4,1,0,0,0,60055,538347,10,4365,462910,0.1,4,2,5,0
28130,UAE,Dubai,Studio,Semi-Furnished,5915,3551040,1963,5,3,1,0,0,1,0,37210,2439506,10,5185,1111534,0.74,2,8,7,0
28131,Singapore,Singapore,Studio,Unfurnished,3999,2799849,1997,3,7,3,0,1,1,1,79200,1276158,30,10385,1523691,0.1,5,3,5,0
28132,Canada,Vancouver,Independent House,Fully-Furnished,5314,1858568,1993,3,1,1,0,0,2,1,43450,1385005,10,17910,473563,0.36,4,1,2,0
28133,Japan,Tokyo,Apartment,Semi-Furnished,4262,1916251,2005,5,6,3,1,0,0,0,53345,1379592,30,8810,536659,0.16,3,4,4,0
28134,Singapore,Singapore,Townhouse,Unfurnished,3697,2590814,1985,2,6,4,1,0,3,0,19285,2052941,15,6090,537873,0.93,9,1,10,0
28135,Japan,Tokyo,Villa,Unfurnished,3461,1561308,1963,5,2,2,0,0,1,0,16575,962332,15,8210,598976,0.51,3,6,9,0
28136,South Africa,Johannesburg,Studio,Unfurnished,978,177657,2020,5,2,2,0,0,2,0,32604,135289,15,17205,42368,0.04,4,7,1,0
28137,France,Paris,Villa,Unfurnished,5385,2257230,1985,1,8,1,0,0,1,0,21245,1114510,10,13470,1142720,0.6,1,4,9,0
28138,UK,Liverpool,Farmhouse,Semi-Furnished,2793,1113437,1975,3,8,8,1,1,1,0,90355,754644,25,3985,358793,0.06,4,2,6,0
28139,France,Marseille,Apartment,Semi-Furnished,549,232358,1977,2,7,6,1,0,1,1,86270,127997,10,11205,104361,0.02,2,3,6,0
28140,Germany,Frankfurt,Townhouse,Semi-Furnished,2165,653695,1963,6,3,2,0,1,0,1,83445,489305,15,13690,164390,0.05,6,6,6,0
28141,UK,London,Apartment,Semi-Furnished,1690,679086,1978,5,1,1,1,0,0,0,83780,484741,30,10150,194345,0.04,9,5,5,1
28142,Singapore,Singapore,Townhouse,Fully-Furnished,2415,1694118,1996,6,2,2,1,1,0,1,80345,1067033,15,13520,627085,0.12,4,1,9,0
28143,India,Bangalore,Studio,Semi-Furnished,4068,610045,1981,2,4,4,1,1,0,0,12332,383577,15,3692,226468,0.27,5,4,8,0
28144,China,Beijing,Apartment,Fully-Furnished,1957,743013,1966,4,2,1,0,0,1,0,12095,507245,20,10725,235768,0.31,5,8,6,0
28145,Australia,Melbourne,Studio,Unfurnished,3388,1084033,1981,6,7,2,1,1,1,0,30770,834254,25,7655,249779,0.18,8,3,3,1
28146,Japan,Tokyo,Studio,Semi-Furnished,1032,465229,2005,2,2,2,1,1,1,1,25345,324369,10,8820,140860,0.15,1,5,5,0
28147,Canada,Vancouver,Townhouse,Semi-Furnished,766,272597,1988,5,1,1,1,0,2,1,78300,114963,20,14295,157634,0.01,7,10,4,0
28148,USA,New York,Townhouse,Fully-Furnished,4006,1999838,2003,3,5,2,0,1,3,0,68595,1360114,25,6260,639724,0.13,1,1,10,0
28149,Japan,Tokyo,Villa,Unfurnished,2104,944509,1975,3,6,4,1,0,1,0,53640,545793,10,14835,398716,0.12,9,5,1,1
28150,Canada,Montreal,Farmhouse,Fully-Furnished,3484,1216911,2012,2,2,1,1,1,3,0,41860,862026,30,3075,354885,0.13,10,5,9,0
28151,UK,London,Apartment,Semi-Furnished,5341,2138039,1992,0,7,2,0,0,2,0,99820,1412498,25,12460,725541,0.1,5,9,2,0
28152,UK,Liverpool,Villa,Semi-Furnished,4918,1967868,1963,1,3,3,1,1,5,1,94115,1127670,30,8540,840198,0.08,8,7,9,0
28153,Japan,Osaka,Studio,Semi-Furnished,1351,609311,2017,3,8,8,1,1,1,0,81730,299005,30,6525,310306,0.02,9,8,4,1
28154,Singapore,Singapore,Apartment,Fully-Furnished,4353,3047875,1987,3,7,6,0,0,2,0,43140,1857362,15,13705,1190513,0.38,9,4,10,1
28155,China,Shenzhen,Independent House,Fully-Furnished,5178,1967326,2019,4,8,1,1,1,0,1,39165,1429276,15,5745,538050,0.32,8,9,4,0
28156,Germany,Frankfurt,Apartment,Unfurnished,3876,1165180,1963,0,8,3,1,1,0,0,26450,948385,25,17120,216795,0.24,7,9,5,1
28157,UAE,Dubai,Studio,Fully-Furnished,3163,1898131,1969,6,1,1,1,1,0,0,38815,1029790,20,16270,868341,0.2,10,7,3,1
28158,Canada,Montreal,Villa,Semi-Furnished,3138,1095353,1991,4,2,1,0,1,0,1,48785,513167,30,13810,582186,0.07,3,8,10,0
28159,South Africa,Johannesburg,Farmhouse,Fully-Furnished,1308,232946,1962,4,6,3,1,1,0,0,4458,142632,30,5010,90314,0.2,2,10,8,0
28160,China,Shenzhen,Villa,Fully-Furnished,5660,2153107,2013,6,4,2,1,1,2,0,43370,1478829,30,10950,674278,0.22,9,4,9,1
28161,Japan,Tokyo,Apartment,Fully-Furnished,4964,2230587,2017,0,4,4,0,1,1,1,76045,1315719,20,3805,914868,0.13,10,10,10,0
28162,Australia,Brisbane,Studio,Unfurnished,4680,1493299,2001,4,2,2,0,1,0,0,91320,877251,25,4255,616048,0.06,3,9,10,0
28163,Japan,Kyoto,Studio,Semi-Furnished,3655,1645154,1987,4,4,4,1,1,1,1,81025,768812,25,12340,876342,0.06,1,10,6,0
28164,USA,Los Angeles,Independent House,Fully-Furnished,808,402780,1991,2,6,4,1,0,2,0,76290,244888,20,8580,157892,0.02,8,8,5,1
28165,USA,New York,Studio,Semi-Furnished,1304,648593,1974,6,4,1,1,1,1,0,35760,362517,15,6395,286076,0.09,7,8,6,1
28166,South Africa,Cape Town,Apartment,Fully-Furnished,5916,1068969,1964,4,5,4,0,1,2,1,18212,450618,10,6730,618351,0.28,8,9,8,0
28167,UK,Birmingham,Independent House,Semi-Furnished,3473,1392081,1973,3,2,1,1,0,1,0,32010,930177,20,16595,461904,0.22,1,7,1,0
28168,Australia,Melbourne,Independent House,Semi-Furnished,3034,966822,2003,1,7,5,0,0,2,0,48515,624117,25,16925,342705,0.09,2,1,1,0
28169,Brazil,Rio de Janeiro,Farmhouse,Fully-Furnished,2123,422155,1984,5,3,2,0,0,3,0,7966,255374,15,9215,166781,0.28,1,7,4,0
28170,USA,San Francisco,Villa,Semi-Furnished,4799,2400254,1984,1,1,1,0,0,4,0,71445,1872776,20,12860,527478,0.2,3,2,4,0
28171,South Africa,Johannesburg,Townhouse,Unfurnished,2485,443409,1990,0,4,1,1,1,5,0,4986,216073,25,7690,227336,0.29,2,4,7,0
28172,USA,Houston,Villa,Semi-Furnished,2869,1438316,2007,0,8,7,1,0,1,0,71815,728554,30,14605,709762,0.06,8,4,2,1
28173,South Africa,Johannesburg,Farmhouse,Unfurnished,5497,987767,2019,3,5,2,0,0,1,0,21346,610639,30,17860,377128,0.18,2,2,5,0
28174,Japan,Tokyo,Independent House,Semi-Furnished,1932,874232,2017,2,3,2,0,0,1,1,78710,716884,10,18420,157348,0.1,1,1,10,0
28175,India,Mumbai,Independent House,Semi-Furnished,2964,445307,2011,3,8,8,0,1,2,0,8109,364013,20,3585,81294,0.33,10,1,10,1
28176,Australia,Brisbane,Apartment,Unfurnished,3250,1044735,2013,3,1,1,1,0,0,0,72610,626166,25,10605,418569,0.06,7,6,9,1
28177,Canada,Vancouver,Studio,Semi-Furnished,4000,1400567,1970,5,3,3,1,1,1,0,80990,608889,15,14460,791678,0.07,6,2,3,0
28178,France,Lyon,Apartment,Unfurnished,1360,572616,2008,5,2,2,0,1,2,1,48615,405742,25,10760,166874,0.06,1,7,2,0
28179,USA,San Francisco,Independent House,Fully-Furnished,988,490375,2022,4,7,5,0,1,1,0,21040,319558,20,7860,170817,0.11,7,3,3,1
28180,Germany,Munich,Villa,Fully-Furnished,4412,1324168,1996,6,6,2,1,1,0,0,21575,969998,10,19270,354170,0.51,3,3,1,0
28181,Australia,Sydney,Farmhouse,Unfurnished,4217,1349136,1991,2,3,2,1,1,1,0,33610,1069307,15,3640,279829,0.28,1,2,7,0
28182,India,Pune,Apartment,Unfurnished,5684,851055,2011,6,1,1,1,1,0,0,12126,544026,30,639,307029,0.28,5,8,1,0
28183,India,Delhi,Farmhouse,Fully-Furnished,5987,893783,2000,6,3,1,1,1,3,1,9814,619735,20,2617,274048,0.47,6,7,4,0
28184,Germany,Munich,Townhouse,Semi-Furnished,1429,429163,1983,1,3,1,0,1,1,0,27180,215089,25,3315,214074,0.05,5,7,4,0
28185,China,Shenzhen,Townhouse,Semi-Furnished,2919,1111693,2009,5,5,5,1,0,1,0,82405,477231,25,3495,634462,0.04,10,8,7,1
28186,Germany,Munich,Studio,Unfurnished,3019,904580,1962,5,4,4,0,0,0,1,42695,571539,30,15010,333041,0.08,6,2,2,0
28187,UK,London,Farmhouse,Unfurnished,1978,792275,2016,4,7,3,0,1,0,1,53820,575268,30,15205,217007,0.07,7,4,3,0
28188,Germany,Berlin,Apartment,Unfurnished,4587,1374231,1982,3,8,2,0,0,2,0,19895,1148833,15,14530,225398,0.5,6,5,6,0
28189,Japan,Tokyo,Farmhouse,Unfurnished,4806,2164124,2013,3,2,2,0,1,1,0,19595,1347576,20,10455,816548,0.51,9,10,1,0
28190,USA,New York,Farmhouse,Fully-Furnished,4602,2305581,1994,0,2,1,1,0,3,0,26665,1499363,25,16710,806218,0.38,10,4,8,0
28191,Brazil,Rio de Janeiro,Townhouse,Unfurnished,3195,643166,1991,1,4,4,0,1,2,0,4070,465965,25,5190,177201,0.77,4,8,2,0
28192,UK,Manchester,Apartment,Unfurnished,1569,626112,2014,5,1,1,1,0,4,1,34155,526269,25,3290,99843,0.1,7,6,9,0
28193,Canada,Toronto,Studio,Fully-Furnished,806,286335,1977,2,4,1,1,1,0,0,10265,144679,20,9695,141656,0.11,1,9,10,0
28194,Canada,Toronto,Townhouse,Unfurnished,432,152494,2002,5,1,1,1,1,3,0,18170,77510,25,12720,74984,0.03,1,8,4,0
28195,UAE,Abu Dhabi,Townhouse,Semi-Furnished,2928,1760241,2004,4,6,6,0,1,0,0,11980,1272646,10,8615,487595,1.21,10,7,2,0
28196,Brazil,São Paulo,Independent House,Fully-Furnished,406,79887,2016,3,8,1,0,0,1,1,31634,57552,20,15000,22335,0.01,7,2,3,0
28197,USA,Houston,Farmhouse,Fully-Furnished,4200,2102941,1999,1,1,1,0,1,3,0,92460,1326508,20,15275,776433,0.11,9,10,4,0
28198,Australia,Sydney,Apartment,Semi-Furnished,1446,459726,1974,2,6,2,1,0,0,0,81885,344880,30,17165,114846,0.03,3,1,8,0
28199,UK,London,Townhouse,Semi-Furnished,1390,553665,1992,2,1,1,0,0,2,0,31920,236636,25,10550,317029,0.05,7,9,4,1
28200,India,Mumbai,Farmhouse,Fully-Furnished,5602,842486,2000,5,4,3,1,1,0,0,15121,685092,20,3799,157394,0.34,6,8,4,0
28201,Canada,Toronto,Farmhouse,Unfurnished,2356,825485,1983,3,4,4,0,1,0,0,69580,624683,20,9215,200802,0.07,5,3,6,0
28202,China,Shenzhen,Villa,Semi-Furnished,5706,2167078,1963,2,1,1,1,1,1,0,52860,1267457,25,11975,899621,0.16,1,2,8,0
28203,Germany,Frankfurt,Apartment,Semi-Furnished,2082,625687,1966,3,3,1,0,0,0,0,57625,289912,25,14220,335775,0.03,4,7,4,0
28204,USA,San Francisco,Apartment,Unfurnished,4066,2030671,1964,5,3,1,0,1,1,0,97155,1123173,15,12665,907498,0.1,9,4,5,1
28205,Singapore,Singapore,Apartment,Semi-Furnished,1906,1336776,1966,4,3,1,1,0,1,0,14065,633322,10,8830,703454,0.51,1,5,10,0
28206,UK,London,Farmhouse,Fully-Furnished,1993,799052,1997,5,6,1,1,1,1,0,17185,572170,20,14525,226882,0.25,1,7,3,0
28207,France,Marseille,Studio,Unfurnished,1154,488992,1998,2,2,1,0,0,0,0,69465,397986,20,13110,91006,0.04,5,7,7,0
28208,Australia,Brisbane,Farmhouse,Semi-Furnished,3749,1201953,1987,6,3,2,0,0,2,0,85055,668467,10,18905,533486,0.09,9,5,2,1
28209,Singapore,Singapore,Villa,Unfurnished,2604,1820661,2022,3,6,1,0,1,1,1,22140,1369047,25,3705,451614,0.42,3,2,9,0
28210,UAE,Abu Dhabi,Studio,Fully-Furnished,2738,1640318,2015,4,3,3,1,1,0,1,87520,1007458,20,18560,632860,0.09,4,2,1,0
28211,Australia,Sydney,Townhouse,Fully-Furnished,4099,1311022,1988,4,7,4,1,0,1,0,13290,895394,15,16130,415628,0.59,4,4,3,0
28212,South Africa,Johannesburg,Villa,Fully-Furnished,3607,647945,1973,2,7,4,0,1,3,0,24544,322354,20,6700,325591,0.1,7,2,7,0
28213,Germany,Munich,Townhouse,Fully-Furnished,3580,1078531,2016,4,2,1,1,0,0,0,16100,813678,20,15490,264853,0.38,9,9,10,1
28214,Australia,Sydney,Apartment,Unfurnished,3277,1049844,1963,6,3,3,1,1,1,0,48365,651659,15,14575,398185,0.12,5,4,8,0
28215,South Africa,Cape Town,Apartment,Unfurnished,1112,202290,1962,4,7,2,1,1,5,0,38234,157744,25,14875,44546,0.03,7,7,5,0
28216,UK,Manchester,Studio,Fully-Furnished,2990,1194986,2007,1,4,1,1,1,1,0,13265,855673,15,8265,339313,0.56,3,2,10,0
28217,Germany,Munich,Apartment,Unfurnished,3016,904811,1981,4,2,1,0,1,0,0,18130,749904,15,19235,154907,0.36,4,4,1,0
28218,Brazil,Rio de Janeiro,Apartment,Semi-Furnished,2228,443405,1963,6,8,8,0,1,2,0,31244,265208,30,9135,178197,0.05,6,1,5,0
28219,UK,Birmingham,Villa,Unfurnished,3017,1206848,1969,6,3,2,1,0,1,0,49940,979566,20,5360,227282,0.15,1,1,5,0
28220,Australia,Melbourne,Townhouse,Fully-Furnished,1752,565540,1983,5,8,5,1,0,0,0,68665,367871,30,2530,197669,0.03,2,7,1,0
28221,USA,San Francisco,Farmhouse,Unfurnished,5206,2606841,2000,3,5,1,0,0,3,0,99975,2041811,25,12170,565030,0.14,8,1,5,0
28222,USA,San Francisco,Apartment,Semi-Furnished,1122,558652,1979,3,7,1,1,1,1,1,64510,421592,25,18940,137060,0.04,10,5,8,0
28223,USA,Los Angeles,Studio,Semi-Furnished,5399,2696866,1995,4,6,5,1,1,2,0,39515,1276457,25,9175,1420409,0.22,4,8,3,0
28224,India,Mumbai,Independent House,Unfurnished,2626,393488,1970,1,5,5,1,1,1,1,9750,258917,30,517,134571,0.17,10,4,2,0
28225,France,Marseille,Villa,Unfurnished,4992,2097362,1992,2,6,5,0,1,0,0,29675,909442,20,15180,1187920,0.23,6,8,5,0
28226,UK,London,Studio,Fully-Furnished,3945,1582973,2008,5,2,1,0,0,2,1,36115,1131119,30,18780,451854,0.2,10,6,7,0
28227,UAE,Abu Dhabi,Studio,Unfurnished,3842,2307505,1990,1,8,7,0,1,1,0,78905,1935397,30,5225,372108,0.16,5,9,10,0
28228,USA,New York,Townhouse,Fully-Furnished,4368,2179642,1997,4,4,3,1,0,5,0,94320,1822951,15,8370,356691,0.17,4,5,8,0
28229,Canada,Montreal,Apartment,Semi-Furnished,763,263035,1987,3,3,1,1,1,0,0,80520,178980,30,6655,84055,0.01,3,1,9,0
28230,Singapore,Singapore,Townhouse,Fully-Furnished,1369,955424,1960,4,8,1,1,0,0,0,23940,387082,25,15845,568342,0.11,10,8,8,1
